neighbourhood_group,room_type,price,minimum_nights,number_of_reviews,availability_365
0,1,150,1,5,0
1,1,140,31,4,338
1,1,200,30,1,340
1,1,400,4,8,42
0,0,35,1,2,0
1,1,240,31,5,289
1,1,189,31,7,331
1,1,225,31,10,351
2,1,175,2,6,176
0,0,50,2,0,0
0,1,185,30,2,337
0,1,107,25,12,1
1,0,85,1,18,357
0,0,57,2,31,40
0,1,195,2,59,0
2,1,40,1,101,74
1,0,100,5,32,0
0,1,300,30,67,360
0,1,150,3,19,7
0,1,155,3,53,110
0,0,45,2,22,51
0,0,59,3,64,162
2,0,65,3,23,23
0,1,91,1,117,60
1,0,118,1,95,224
0,1,199,2,4,179
2,2,34,30,3,0
2,0,40,1,18,0
1,0,100,10,2,35
1,1,200,5,0,0
0,0,51,2,24,99
0,0,30,1,1,0
0,1,87,1,116,242
1,1,215,2,28,0
2,0,30,1,59,89
0,0,900,1,1,89
1,0,80,5,0,0
1,0,71,3,76,25
0,1,126,1,0,26
0,1,200,2,35,0
0,1,225,3,15,0
1,1,250,3,67,149
1,0,100,4,0,0
1,0,80,90,0,173
4,0,34,3,7,126
4,0,79,3,98,68
4,0,60,3,77,65
1,1,115,10,4,0
0,1,20,4,17,0
1,0,70,59,0,333
0,1,165,3,55,171
1,0,46,1,25,91
2,1,85,5,2,0
1,0,99,1,136,61
0,1,206,3,42,0
1,0,65,1,2,0
0,0,55,2,62,0
3,1,60,1,25,12
2,1,127,5,52,44
2,0,50,3,1,341
3,1,120,2,116,191
1,1,275,7,0,0
1,1,165,1,152,228
4,1,119,3,75,146
0,0,150,1,3,359
1,0,65,1,186,199
1,0,103,1,149,215
0,0,65,3,7,2
1,0,300,3,0,0
0,0,60,5,0,0
1,0,80,5,3,50
1,1,160,1,68,19
2,0,75,5,69,67
4,0,35,1,16,3
0,0,55,1,111,9
1,1,175,2,0,0
0,0,55,5,14,0
0,0,46,1,63,0
2,1,95,2,153,106
0,1,115,2,63,140
1,0,75,3,48,9
2,0,47,4,39,292
0,0,70,2,5,272
2,0,70,1,5,31
0,1,100,4,4,15
0,1,135,3,17,0
2,1,145,2,42,310
2,1,75,2,0,0
1,1,125,30,2,0
1,1,600,1,86,261
1,0,89,4,7,188
2,1,125,2,14,0
1,0,135,3,126,3
1,0,125,1,95,86
1,0,70,2,89,249
1,0,65,2,71,309
1,1,489,3,81,152
0,1,99,2,26,272
1,0,70,5,0,0
1,0,120,2,29,0
1,1,160,5,25,0
1,0,125,1,21,363
0,1,300,3,48,3
1,0,85,1,0,0
1,1,115,3,86,85
1,1,600,1,106,286
1,1,100,3,103,32
1,0,47,2,60,233
0,1,130,3,66,257
0,0,55,20,23,41
1,1,230,3,13,260
1,1,125,1,78,40
1,2,35,1,0,0
0,0,85,2,3,40
1,1,450,2,0,0
0,1,110,6,12,0
1,0,100,5,11,0
1,0,80,1,131,20
1,0,98,1,0,0
1,0,54,2,72,63
2,0,60,1,37,84
1,1,120,1,2,0
0,1,115,90,2,34
0,0,100,1,2,87
0,0,129,2,0,0
1,1,100,1,19,0
2,1,90,1,109,75
0,0,60,87,4,173
1,0,60,30,1,0
4,1,89,2,94,252
1,0,85,1,209,252
1,1,350,5,4,0
1,1,285,1,79,310
1,1,125,1,6,0
1,0,109,1,63,0
1,1,545,5,42,322
0,1,208,4,61,255
2,1,100,2,45,360
1,0,48,1,1,0
0,1,93,6,0,0
0,0,60,2,6,0
1,0,78,1,38,138
0,1,270,4,48,172
1,1,160,45,6,365
0,1,175,4,1,0
1,1,180,3,3,0
2,0,30,1,120,112
1,1,650,3,35,179
1,0,70,1,26,0
0,1,185,30,10,323
0,0,50,21,0,0
0,0,65,2,0,0
0,0,59,4,74,85
0,0,53,2,0,0
1,0,65,2,147,18
1,1,100,10,28,0
1,1,150,3,0,0
0,0,80,3,4,88
0,1,100,2,176,14
1,1,200,2,43,0
2,0,64,1,44,0
0,0,60,1,13,0
1,1,50,1,1,0
0,1,160,4,21,189
2,0,55,1,50,67
1,0,63,20,31,218
0,0,30,7,0,0
0,0,90,2,3,0
1,0,98,2,20,0
1,1,110,2,29,15
1,1,170,3,1,0
0,0,95,3,72,67
1,0,118,2,16,24
0,0,43,2,88,84
2,1,100,7,4,0
0,0,45,2,61,110
0,1,199,2,38,94
0,1,146,1,106,341
1,1,239,3,15,42
1,1,195,30,5,34
2,1,100,2,1,0
0,1,103,2,13,0
1,1,159,2,15,33
2,0,48,1,417,338
1,1,190,12,5,32
2,0,80,30,18,92
2,0,96,2,18,364
0,0,28,1,31,1
1,1,160,4,22,0
0,0,30,1,27,168
2,0,50,1,34,347
1,1,300,3,0,93
0,0,85,3,12,289
2,1,60,4,3,0
1,1,190,31,4,299
1,1,180,31,10,331
1,1,235,31,9,333
1,1,175,4,5,8
0,1,160,2,17,3
1,0,145,1,25,329
0,2,37,1,9,0
1,1,140,1,31,1
0,0,45,2,18,0
0,0,52,30,4,294
4,0,40,1,11,239
0,1,100,4,77,100
2,0,40,2,1,0
1,0,74,2,29,0
0,1,62,1,98,23
1,1,150,1,6,7
0,1,100,50,8,0
1,0,49,1,11,0
0,0,70,2,0,0
1,1,200,5,2,0
0,0,45,2,72,51
0,0,75,1,213,52
1,1,131,2,0,0
1,1,500,90,0,364
3,1,180,2,59,135
1,1,355,5,14,89
1,0,50,1,0,0
2,1,275,4,31,283
0,0,49,1,19,360
1,0,58,2,68,1
0,1,179,2,101,211
2,1,95,1,240,253
1,1,158,1,5,0
0,1,165,2,23,182
0,1,169,2,31,175
0,1,135,2,18,0
2,1,50,27,0,0
0,1,85,3,35,0
0,0,53,2,78,14
1,1,185,7,20,23
1,1,260,2,64,131
0,1,160,2,91,101
0,1,100,4,3,4
0,1,240,2,16,302
1,1,300,5,3,115
1,1,250,1,67,185
1,0,60,7,1,0
0,1,149,2,0,0
2,0,69,1,62,65
0,1,75,5,16,15
1,0,150,6,0,51
1,1,150,90,28,0
1,0,60,1,3,341
0,0,80,3,179,191
1,0,110,1,7,45
1,1,160,2,1,0
0,0,65,2,12,294
0,0,72,21,1,0
0,1,250,1,0,0
0,1,175,2,15,4
0,0,80,15,47,8
1,0,150,3,87,39
0,1,144,2,24,14
0,0,45,1,0,0
1,0,95,2,2,0
1,0,100,2,16,0
0,0,56,4,34,18
2,1,150,7,12,3
0,0,95,30,4,311
0,0,95,30,6,231
0,0,70,3,174,202
0,1,100,1,0,0
0,0,60,14,1,0
0,1,170,4,8,1
1,0,55,30,0,341
1,0,50,30,0,358
0,1,250,4,0,0
1,1,200,3,72,249
1,1,175,2,4,0
0,0,45,4,17,17
1,1,175,2,145,127
2,1,90,1,26,358
0,0,78,1,55,345
0,1,100,1,27,39
1,1,175,2,35,0
1,0,99,10,2,0
2,0,70,4,0,0
1,1,250,3,28,51
1,0,91,6,1,0
0,1,200,1,63,270
0,0,40,1,122,222
1,0,75,30,1,133
2,0,50,1,72,129
0,1,110,3,116,216
1,0,69,5,33,1
1,0,103,5,77,79
0,1,100,2,106,28
1,0,73,5,41,228
2,1,180,2,70,175
1,1,79,1,4,0
0,1,195,4,0,0
2,1,99,1,49,247
1,0,100,5,66,99
0,1,125,6,10,239
0,1,149,5,1,0
1,1,58,2,9,0
0,0,75,28,3,0
1,1,140,5,0,0
2,1,69,4,0,0
1,1,250,5,69,163
1,1,160,3,31,136
1,0,70,4,35,0
1,0,289,2,128,252
0,0,29,2,58,0
4,0,75,1,127,134
2,0,35,1,61,124
1,0,82,1,147,292
2,0,35,1,42,124
0,0,70,2,12,120
1,0,75,2,2,0
0,1,120,3,125,61
0,0,200,3,5,0
0,0,65,5,69,104
1,1,178,3,84,74
0,1,45,2,3,0
0,1,150,1,0,0
0,0,99,3,46,141
1,1,325,2,2,180
1,1,209,4,2,0
2,1,249,4,6,353
1,1,600,2,93,251
2,0,40,3,0,82
1,1,135,30,5,200
3,1,65,4,96,147
0,0,35,20,0,0
0,1,99,4,55,17
2,0,47,15,23,31
2,0,35,30,0,33
1,0,250,3,33,167
0,1,90,5,2,0
0,0,53,14,7,173
1,0,120,2,37,304
0,0,54,2,53,8
1,1,125,3,30,4
1,1,126,1,31,0
2,0,50,15,2,190
1,1,110,7,3,0
2,0,45,3,0,0
2,0,49,4,2,355
0,1,98,2,6,359
0,1,289,3,7,0
2,0,110,4,40,47
0,0,45,3,5,0
2,1,169,2,65,263
0,1,275,1,26,271
0,0,50,2,16,43
0,0,36,5,8,0
0,1,110,2,45,342
1,0,105,3,21,9
1,1,75,4,75,166
2,1,100,7,37,0
0,0,75,4,27,54
2,0,30,1,61,361
1,0,150,1,0,88
1,1,155,20,25,62
0,0,68,30,11,87
2,0,109,1,35,364
0,0,20,14,3,277
0,1,88,2,11,0
1,0,500,1,13,361
0,1,80,30,6,156
0,0,100,1,1,0
1,2,10,1,0,0
1,0,55,1,8,293
0,1,40,15,0,42
1,0,80,1,0,0
0,1,75,1,162,1
1,1,184,30,3,346
0,0,56,2,4,0
0,1,160,7,3,43
1,0,65,300,1,89
2,0,77,3,48,332
1,0,65,5,2,0
0,0,35,15,2,0
1,0,98,6,1,8
1,1,400,6,5,108
0,0,64,2,16,6
0,0,70,4,15,35
1,1,250,1,2,0
2,0,55,10,1,300
1,1,249,3,2,0
1,0,175,4,3,0
0,0,69,2,61,42
1,1,198,3,9,127
1,1,69,2,65,11
0,0,60,2,32,0
1,1,103,2,12,0
1,1,135,2,138,45
2,0,31,5,75,13
0,1,245,3,33,60
0,2,175,3,0,0
1,1,200,30,5,271
1,0,72,1,134,251
1,1,123,7,3,0
0,0,90,3,3,0
4,2,20,1,116,5
3,0,50,1,12,0
0,0,45,28,19,297
0,0,41,1,12,0
0,0,75,1,15,325
0,1,105,3,93,89
0,0,55,2,2,0
0,0,100,1,82,0
0,0,65,1,14,0
2,1,149,2,51,242
1,0,50,1,17,0
1,0,78,3,3,166
2,1,75,1,75,294
1,0,70,28,0,0
0,0,50,12,0,0
1,1,250,4,0,0
0,0,75,1,0,0
1,0,133,2,37,33
0,1,150,2,115,32
0,1,140,3,34,54
1,1,200,30,2,338
1,1,99,120,2,167
0,0,50,1,0,0
1,1,122,7,7,0
1,0,85,3,71,60
0,0,45,4,37,84
2,1,130,4,0,83
2,0,31,1,37,0
1,1,125,2,16,0
1,1,100,4,65,48
0,0,60,2,18,0
1,1,80,2,12,8
1,1,150,3,6,0
0,1,160,2,4,313
0,1,59,2,68,240
0,2,30,3,27,1
1,1,85,2,2,0
0,0,110,2,0,0
1,1,180,9,0,0
1,1,199,30,6,365
1,2,35,1,27,33
0,0,70,28,28,303
1,1,195,30,0,364
1,1,169,30,1,115
1,1,195,30,0,364
1,1,195,30,0,364
1,1,195,30,0,364
1,1,243,30,0,364
1,1,195,30,0,364
1,1,115,30,8,203
1,1,150,30,5,339
1,1,150,30,1,365
1,1,155,30,3,332
0,1,68,2,22,0
1,1,135,30,0,365
1,0,300,1,1,0
1,1,197,30,0,58
2,1,75,1,73,273
0,1,350,3,27,303
0,1,150,3,70,89
1,1,155,1,67,189
0,0,81,5,42,63
1,0,100,1,5,0
1,1,185,30,7,331
2,0,65,3,7,365
0,1,385,2,76,209
1,0,125,1,0,0
0,1,130,3,2,0
0,0,153,3,28,11
1,0,150,2,1,0
1,0,95,4,2,0
1,1,150,2,10,0
0,1,350,2,1,0
0,1,120,2,131,159
1,1,120,14,7,13
1,0,100,3,9,0
4,0,45,22,10,186
1,0,74,16,7,0
1,0,110,1,26,0
2,1,110,3,75,174
1,0,75,1,19,0
0,1,94,2,10,0
1,0,55,5,2,0
0,1,100,7,0,0
1,0,99,2,154,145
1,0,69,6,30,43
0,1,139,1,0,0
0,0,42,14,32,72
1,1,4000,1,0,173
0,0,55,7,3,0
1,0,119,2,4,0
1,1,105,5,24,20
0,0,55,2,21,19
0,1,125,1,0,0
1,0,46,6,1,0
0,0,36,2,83,155
0,0,45,1,4,0
1,1,150,3,6,90
1,1,275,2,15,207
0,1,100,29,0,310
1,0,100,5,3,0
1,2,35,1,118,0
1,2,35,1,115,0
4,1,130,2,62,36
0,1,150,5,4,312
1,0,73,1,116,238
0,1,160,2,9,0
0,0,54,1,1,0
1,0,75,1,2,0
1,1,380,3,1,0
0,1,115,2,97,0
0,0,100,3,12,0
1,0,80,1,3,0
0,1,109,3,73,37
3,1,180,1,136,136
0,1,600,6,7,42
1,0,160,3,15,0
1,1,130,30,2,216
1,0,90,7,12,0
1,0,63,7,21,0
0,1,126,1,6,0
1,1,195,2,16,0
0,0,45,1,108,243
0,0,47,1,17,0
2,0,55,10,0,188
0,1,200,7,1,0
1,1,60,7,0,0
1,0,51,1,0,0
1,1,160,30,7,71
0,0,55,1,25,0
1,1,110,12,11,0
1,1,200,30,3,327
0,1,109,3,72,140
0,1,149,3,70,170
1,1,220,4,16,14
1,1,130,2,0,0
1,0,75,2,3,0
0,1,250,2,0,0
2,1,65,3,19,104
0,1,300,30,9,136
0,1,90,3,68,343
0,0,69,23,12,189
4,0,79,3,115,71
1,1,190,1,132,252
1,0,80,3,1,0
0,1,175,1,2,0
2,0,65,1,347,159
1,1,148,14,0,0
1,0,63,3,10,0
1,0,99,3,9,0
0,1,90,5,0,0
1,1,250,2,24,42
1,0,90,2,3,0
0,1,120,1,119,85
2,1,39,2,113,3
0,1,117,30,11,324
0,0,160,1,45,303
1,1,500,2,0,0
1,1,100,13,6,0
1,1,117,180,15,332
1,0,175,2,60,357
1,2,25,1,9,0
0,1,152,2,12,0
0,0,45,7,11,0
0,0,59,5,26,325
1,0,70,3,3,0
0,0,57,5,23,337
0,1,200,2,77,88
0,1,71,5,0,0
2,0,45,1,336,345
0,0,61,5,32,350
0,0,55,1,102,121
0,0,74,1,4,0
1,0,100,1,1,0
1,1,178,1,146,212
2,0,80,1,129,180
2,1,75,30,6,45
1,1,158,3,61,62
0,1,88,4,66,0
0,1,95,1,3,0
1,1,225,3,62,234
0,1,240,2,15,66
2,1,110,3,68,299
1,1,225,3,12,0
0,1,165,20,0,46
0,1,140,3,26,161
0,1,100,1,38,0
0,0,39,2,2,0
2,1,110,3,10,16
0,1,105,31,2,41
1,0,49,30,4,99
2,0,45,2,9,0
0,1,450,1,5,364
0,1,99,2,68,125
1,1,169,3,22,0
1,1,130,1,4,0
1,1,255,3,90,194
1,0,80,9,3,0
0,0,70,1,3,0
0,0,60,2,0,0
1,1,219,4,5,0
0,0,60,1,86,117
0,0,60,1,3,0
0,0,82,4,0,0
1,1,122,6,22,15
0,1,125,3,0,0
0,0,44,3,25,3
2,1,125,2,67,278
2,0,55,1,9,0
0,0,47,4,36,0
0,0,80,1,58,120
2,0,65,7,40,148
2,0,75,5,17,112
2,0,100,1,0,0
0,0,90,22,0,0
0,0,45,2,16,0
4,0,125,1,0,0
0,0,69,28,17,229
1,1,199,2,49,147
2,0,55,1,239,361
2,0,50,1,76,324
1,0,125,1,4,0
1,1,2250,2,21,343
0,1,125,31,4,178
2,0,75,1,0,0
0,0,32,5,3,0
0,0,88,7,15,0
1,1,215,3,38,31
1,1,134,1,81,0
0,1,125,2,104,268
0,0,60,1,0,88
1,0,60,4,95,323
0,0,56,7,12,0
0,0,85,1,19,0
0,1,100,2,50,235
1,0,55,2,0,0
1,1,150,4,22,238
1,0,60,183,1,340
0,1,108,28,17,332
0,1,122,4,59,217
2,1,45,2,142,2
0,1,150,7,2,0
0,1,160,2,45,0
0,1,140,7,1,8
0,1,210,3,76,9
1,1,180,3,2,365
2,0,80,1,161,365
1,0,79,2,72,160
0,1,180,3,2,0
0,1,190,7,9,82
0,0,60,2,0,175
1,1,139,1,77,0
0,1,163,5,12,192
0,0,65,2,0,0
1,1,365,6,7,0
2,1,200,5,42,77
0,1,84,4,8,0
2,0,58,1,104,300
0,0,42,2,12,0
0,1,90,3,76,248
0,0,98,4,0,0
0,0,75,4,2,188
1,0,86,2,3,342
1,1,251,1,12,0
0,1,85,3,6,98
0,1,285,4,19,15
1,1,325,2,5,0
1,1,220,2,9,47
0,0,250,1,0,89
2,0,58,1,74,281
2,0,58,1,86,301
0,0,50,3,16,37
0,1,145,3,56,18
1,0,199,2,0,0
1,0,126,1,120,148
1,1,230,4,34,4
1,0,129,1,117,155
1,0,119,1,120,147
2,0,50,1,173,365
0,1,100,7,3,0
0,1,199,90,35,0
0,0,65,1,140,144
1,0,50,4,9,83
0,0,65,1,51,0
1,1,200,5,2,0
1,0,150,2,61,287
0,0,50,1,6,0
0,0,90,2,45,363
0,1,180,14,1,0
0,0,50,4,6,6
1,1,250,2,0,0
3,1,122,1,52,219
0,1,225,2,1,88
2,0,51,2,129,355
0,1,90,1,4,0
0,0,79,1,2,0
0,1,275,2,66,23
0,0,45,1,0,1
1,0,100,3,26,0
1,1,199,2,83,37
1,0,75,1,8,0
0,1,145,7,25,271
0,1,161,2,45,270
0,0,45,2,14,0
4,0,43,20,6,104
0,0,50,2,0,0
0,1,95,7,22,13
2,0,60,2,40,67
4,1,80,4,0,0
0,1,180,3,46,334
1,1,150,8,8,11
3,0,49,2,45,276
3,0,49,2,32,315
1,1,249,3,20,63
0,0,70,3,27,0
0,0,60,4,3,0
2,0,49,3,29,96
2,0,22,1,59,0
0,2,50,1,1,1
1,1,105,5,117,187
1,0,89,3,49,157
0,1,115,4,3,295
1,0,65,2,18,0
2,0,65,1,11,9
2,0,35,1,0,0
1,0,99,3,4,179
0,0,83,1,46,192
0,0,45,1,98,44
1,0,99,3,0,180
2,0,55,1,296,322
0,1,100,3,25,353
0,1,158,30,0,281
1,0,89,2,2,113
0,0,37,2,1,0
2,0,60,1,1,0
2,2,38,1,224,80
1,1,800,1,19,0
1,1,325,6,11,177
0,0,89,1,76,358
1,2,68,1,5,0
1,1,700,6,2,72
0,1,210,2,35,170
0,1,150,30,5,48
1,1,139,1,0,0
1,0,103,2,137,208
0,0,45,25,2,0
1,0,90,2,110,237
1,1,227,5,6,0
0,1,100,2,1,0
3,1,75,4,117,173
1,1,97,3,4,0
2,0,50,7,35,145
2,0,60,7,30,169
0,0,50,7,1,157
2,1,229,1,22,265
1,1,150,2,18,0
0,0,50,1,3,342
3,1,95,4,54,0
1,0,62,3,3,0
1,1,115,1,161,156
2,0,55,1,41,5
0,1,90,6,8,8
1,0,30,1,7,0
1,0,100,2,0,0
0,0,71,1,73,364
0,0,70,1,59,362
1,1,115,1,134,1
2,0,65,1,325,0
2,1,120,1,113,133
0,0,100,5,2,0
0,0,59,1,181,34
2,0,65,1,368,0
1,0,89,5,55,0
0,0,250,2,0,365
2,0,80,1,177,180
1,1,127,3,1,0
0,0,150,5,0,66
0,1,170,2,3,180
1,0,120,6,47,40
0,0,44,3,31,365
2,0,71,7,102,173
0,0,150,2,61,117
0,0,75,2,0,0
2,0,53,2,14,0
0,0,100,1,2,269
0,1,175,7,5,0
1,1,170,3,8,111
1,0,25,1,0,0
2,0,51,1,108,306
1,1,95,1,89,0
0,1,94,2,51,74
0,0,69,1,20,305
1,0,105,2,8,0
1,1,79,2,1,0
2,0,64,31,0,95
0,0,40,15,26,67
1,0,62,3,21,0
1,1,110,7,32,272
1,1,185,4,22,22
1,1,177,2,130,267
0,1,110,2,4,0
1,1,235,3,0,0
1,0,80,3,85,28
2,0,53,5,47,5
0,0,95,9,4,0
1,1,115,30,1,336
0,0,65,2,0,0
1,1,130,4,5,0
1,0,79,4,1,0
0,1,107,2,5,0
0,1,116,1,9,0
0,0,47,3,5,0
1,0,100,2,66,27
0,0,75,3,71,360
0,1,160,5,10,0
0,1,275,4,6,96
0,0,22,3,2,0
0,0,60,1,2,1
1,1,70,4,9,0
0,0,100,3,6,179
0,0,55,5,0,0
1,0,64,2,8,98
1,0,47,3,4,0
1,1,250,2,2,0
0,1,190,15,8,198
4,1,99,3,116,86
0,0,88,7,6,82
0,0,100,1,0,130
1,0,250,3,11,17
1,1,250,2,8,264
0,1,150,3,26,0
1,1,484,2,107,46
0,0,50,1,19,0
1,1,141,8,12,0
1,1,199,2,70,263
1,1,140,2,2,0
1,0,79,2,36,218
0,1,142,2,3,0
0,0,80,1,3,0
1,2,337,27,0,365
4,0,47,2,40,339
0,0,65,20,1,0
1,1,149,3,80,268
0,1,300,5,3,0
0,0,159,2,5,363
0,0,60,3,9,6
0,0,50,3,2,0
1,1,220,2,108,225
1,1,380,4,0,0
0,0,99,1,13,82
0,1,120,3,8,3
1,1,110,14,4,221
2,0,50,7,14,0
2,0,30,90,2,341
0,0,60,5,22,175
0,1,110,2,57,144
1,0,75,1,2,280
0,1,100,20,10,45
1,0,65,1,81,0
1,0,125,2,21,329
0,0,40,5,84,316
4,1,105,2,73,87
0,1,115,4,6,0
0,1,75,2,38,363
1,0,429,2,119,288
4,2,60,2,11,365
0,0,30,3,3,0
0,0,84,7,7,24
1,0,75,2,59,68
0,0,50,4,10,7
0,0,39,1,81,220
0,1,160,5,59,243
0,1,175,3,71,20
2,0,47,3,92,172
2,1,89,1,0,0
0,0,29,1,3,0
1,0,95,3,62,86
0,0,40,5,0,0
2,1,145,5,23,173
1,0,90,6,0,0
1,1,250,7,1,0
1,0,38,3,1,0
2,0,65,1,7,309
4,1,150,1,43,179
0,1,139,3,32,20
1,1,127,2,3,0
0,1,290,10,2,0
1,0,100,2,5,0
1,0,100,1,216,43
0,1,150,7,0,0
0,0,65,2,4,0
1,1,200,4,45,49
2,1,100,4,28,89
0,1,148,1,37,0
0,1,160,4,115,80
1,1,147,4,9,7
1,1,95,2,0,0
0,1,130,5,3,0
1,1,157,2,13,18
1,0,95,1,26,0
0,1,120,2,8,1
1,1,110,30,9,161
1,1,130,5,2,363
1,0,99,1,0,0
2,1,90,6,26,237
0,0,138,30,13,37
1,1,125,1,123,84
1,1,395,1,39,177
0,1,100,4,7,37
0,1,150,8,12,0
1,0,150,1,16,0
0,1,85,2,96,340
1,1,115,2,100,91
0,0,50,2,6,56
2,0,45,1,84,157
0,1,160,3,11,0
0,0,40,2,24,1
2,0,70,3,23,177
0,0,80,3,172,169
1,0,55,31,0,0
1,1,110,7,6,52
2,1,225,1,6,358
2,0,69,2,2,0
2,0,35,15,38,311
1,0,300,2,10,0
1,1,350,3,15,0
0,0,45,2,16,0
0,1,150,2,69,278
0,0,10,5,0,0
2,0,108,1,3,0
3,0,89,2,12,279
2,0,70,7,11,65
1,1,210,30,0,328
1,1,150,7,0,0
0,0,55,7,34,259
0,0,200,1,13,23
0,1,120,3,45,295
4,2,165,2,20,15
1,0,155,3,27,0
1,0,95,14,3,28
1,1,139,3,29,0
1,0,65,1,1,0
0,0,57,1,1,4
4,0,42,5,54,314
4,0,42,5,17,23
1,0,90,3,4,0
2,1,69,3,90,111
1,1,376,30,1,357
4,0,75,1,15,348
1,0,99,3,3,0
2,0,85,1,67,173
1,0,69,2,7,71
1,0,100,2,0,0
1,0,45,1,0,0
1,0,10,5,2,0
0,0,60,7,1,0
1,0,48,2,33,42
4,1,145,2,76,139
1,0,57,1,53,33
0,0,85,1,106,102
1,0,100,2,0,0
2,0,45,1,82,52
1,0,100,2,0,0
0,1,250,2,2,0
2,0,40,4,22,95
1,1,317,31,0,82
3,1,70,1,177,230
2,0,70,2,17,351
1,0,61,30,3,160
0,1,300,3,86,269
0,1,92,10,4,0
1,1,200,4,2,0
1,1,150,3,102,222
0,1,120,2,76,270
1,0,45,1,76,0
1,1,170,30,1,365
1,0,150,1,0,0
4,0,29,4,4,0
1,1,250,2,5,0
1,1,195,4,30,0
0,0,15,1,2,0
1,1,230,2,9,0
1,1,130,2,23,14
2,0,78,2,41,82
0,0,53,1,49,105
1,0,100,1,11,0
1,1,150,28,8,238
0,1,89,2,102,70
1,1,105,12,4,0
0,1,80,7,77,74
2,0,57,1,50,38
2,0,75,22,37,69
0,1,151,1,94,36
0,1,197,4,7,0
2,1,100,2,87,245
0,0,88,2,55,282
0,0,60,4,2,0
1,1,375,3,76,301
0,0,45,1,0,7
1,1,95,1,105,98
0,1,82,2,134,238
2,0,50,3,0,0
0,0,40,2,12,281
1,0,45,28,1,147
0,0,60,2,17,9
1,0,105,1,132,103
0,0,159,1,73,166
1,1,208,3,4,0
1,0,105,2,18,95
2,0,69,3,48,332
2,1,250,2,0,0
0,1,100,2,111,10
0,1,80,5,1,0
0,0,72,1,4,180
1,0,120,3,1,0
4,0,41,5,21,334
0,1,250,14,0,83
0,0,50,6,20,78
1,1,134,3,1,0
0,1,150,5,2,179
3,1,5000,1,0,344
0,1,300,2,95,229
1,1,150,4,16,12
1,0,60,5,1,0
0,0,45,2,12,32
1,0,67,1,0,0
0,1,142,1,8,0
1,0,67,2,28,132
2,0,69,3,21,177
2,0,95,2,36,0
1,1,195,1,3,0
3,1,72,4,97,152
3,1,289,4,2,230
0,1,80,21,1,66
0,1,69,3,16,6
2,0,95,3,26,160
0,0,110,3,0,0
1,1,175,2,22,0
2,0,35,1,90,273
0,1,175,5,72,198
1,0,2800,1,0,89
1,0,100,4,0,0
0,0,88,3,11,0
1,1,499,30,0,185
1,0,80,1,129,365
0,0,49,5,52,66
1,1,510,7,0,207
0,0,45,1,20,10
1,0,100,2,97,142
2,0,50,1,38,359
1,1,199,3,1,0
2,1,81,3,96,233
1,1,90,2,12,0
0,0,80,2,37,159
1,1,175,5,2,4
1,1,50,6,0,0
0,0,60,30,9,189
4,0,70,3,0,365
0,1,175,2,134,208
0,0,30,30,6,0
1,0,350,1,1,0
0,0,57,1,32,95
0,1,120,20,17,59
0,1,129,2,86,247
0,0,60,3,0,16
0,1,76,1,2,0
1,1,150,62,0,88
1,0,40,1,93,297
1,1,250,2,14,296
1,0,55,1,96,128
1,1,124,31,0,0
1,1,130,7,5,14
0,1,700,4,4,15
1,1,219,30,1,362
1,1,2250,2,20,341
2,1,125,1,138,111
0,1,200,5,0,0
1,1,179,30,0,365
0,1,200,2,12,9
0,1,160,1,18,2
1,1,270,30,0,365
0,0,51,2,4,0
0,0,65,2,3,0
2,1,100,3,93,197
2,0,49,5,2,179
0,1,195,4,80,218
1,1,115,30,3,326
0,0,65,4,17,11
0,0,65,2,3,0
0,0,60,2,113,3
0,1,175,2,8,0
1,0,80,2,9,72
0,0,72,4,59,120
1,0,100,5,8,128
1,1,100,3,3,0
2,0,47,2,130,342
0,0,125,1,60,90
2,0,56,5,71,100
1,1,105,30,2,120
1,0,80,6,3,0
0,0,40,2,0,0
1,1,180,5,7,0
1,0,79,5,47,131
0,1,150,2,33,177
1,1,250,1,3,0
0,0,169,5,60,50
0,1,199,1,6,0
0,1,125,6,0,0
1,0,120,2,14,0
1,1,199,3,45,0
0,1,160,5,10,8
0,1,100,5,14,0
0,1,550,2,32,248
0,0,40,3,1,0
0,1,95,2,113,6
1,0,150,1,3,0
0,1,189,5,58,24
0,0,71,1,2,0
0,0,40,3,6,0
0,0,55,4,8,364
2,0,150,3,1,0
1,1,229,30,0,149
1,1,120,30,0,353
0,0,100,3,0,0
0,1,160,2,18,358
1,0,50,5,0,0
0,0,60,1,1,0
1,1,229,30,2,362
2,1,99,1,81,202
1,1,136,29,1,0
1,0,120,2,4,0
0,1,300,1,0,0
1,1,119,30,1,310
1,0,99,4,3,0
0,0,60,3,2,0
1,2,31,1,65,89
2,0,48,1,436,337
1,0,69,1,63,29
0,0,60,1,4,341
2,1,1000,2,5,365
1,1,350,6,20,25
2,1,100,1,0,0
2,1,150,3,5,0
0,1,140,1,111,259
1,1,200,3,7,0
0,1,235,1,35,9
1,1,200,30,1,350
0,0,40,2,4,0
0,1,90,6,1,35
1,1,379,1,0,0
1,1,300,2,0,0
0,1,250,2,5,0
1,2,49,2,52,194
0,0,60,2,7,0
0,1,224,1,26,192
0,1,115,3,4,0
0,0,49,1,20,89
2,1,115,30,3,7
3,1,95,4,45,134
0,0,98,2,22,0
1,0,110,3,11,203
1,0,50,2,26,24
0,0,75,1,0,0
1,1,50,5,12,0
